person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
26,117500,RENT,0,VENTURE,A,13800,0.0749,0,0.117446809,N,3,11.67420212,9.532496332
24,32500,OWN,2,EDUCATION,D,5600,0.1442,0,0.172307692,N,3,10.38902614,8.630700432
26,96000,MORTGAGE,4,HOMEIMPROVEMENT,E,20000,0.167,0,0.208333333,N,4,11.47211389,9.903537551
25,96000,MORTGAGE,0,VENTURE,B,5000,0.1183,0,0.052083333,N,4,11.47211389,8.517393171
25,76400,RENT,3,VENTURE,B,13900,0.1062,0,0.181937173,N,4,11.24375106,9.539716059
21,96000,OWN,1,EDUCATION,B,7000,0.1253,0,0.072916667,N,4,11.47211389,8.853808275
24,96000,MORTGAGE,7,HOMEIMPROVEMENT,C,6000,0.1392,0,0.0625,Y,4,11.47211389,8.699681401
26,42000,RENT,3,VENTURE,A,14000,0.0692,1,0.333333333,N,2,10.64544871,9.546884035
23,96000,OTHER,3,EDUCATION,E,12000,0.1099,0,0.125,Y,2,11.47211389,9.392745259
26,42000,RENT,4,DEBTCONSOLIDATION,B,14000,0.0945,1,0.333333333,N,2,10.64544871,9.546884035
22,96000,MORTGAGE,3,EDUCATION,C,11400,0.1304,0,0.11875,Y,2,11.47211389,9.34145635
25,84000,MORTGAGE,0,EDUCATION,F,2125,0.1501,1,0.025297619,Y,4,11.33858398,7.661997559
24,42996,RENT,2,MEDICAL,A,14000,0.0751,1,0.325611685,N,2,10.66888562,9.546884035
23,96060,MORTGAGE,7,MEDICAL,A,10000,0.0542,0,0.104101603,N,2,11.47273869,9.210440367
24,96216,MORTGAGE,5,VENTURE,A,14400,0.0788,0,0.149663258,N,4,11.47436134,9.575052928
23,96260,MORTGAGE,4,EDUCATION,D,25200,0.1565,0,0.261790983,N,2,11.47481853,10.13463896
26,96300,MORTGAGE,10,PERSONAL,A,15000,0.0617,0,0.15576324,N,3,11.47523398,9.615872145
22,96384,MORTGAGE,6,VENTURE,B,18000,0.1025,0,0.186752988,N,3,11.47610587,9.798182591
25,96500,MORTGAGE,0,PERSONAL,A,10000,0.0617,0,0.103626943,N,2,11.47730865,9.210440367
26,96500,MORTGAGE,4,VENTURE,A,18000,0.0751,0,0.186528497,N,4,11.47730865,9.798182591
24,96500,MORTGAGE,1,EDUCATION,E,14000,0.1719,0,0.14507772,N,4,11.47730865,9.546884035
26,96640,OTHER,8,EDUCATION,B,25000,0.1158,0,0.258692053,N,2,11.47875836,10.1266711
25,96720,MORTGAGE,9,EDUCATION,A,18000,0.079,0,0.186104218,N,4,11.47958582,9.798182591
25,39000,RENT,4,PERSONAL,D,14000,0.1649,1,0.358974359,N,3,10.57134257,9.546884035
24,96900,MORTGAGE,8,DEBTCONSOLIDATION,A,9300,0.0617,0,0.095975232,N,2,11.48144512,9.1378772
23,97000,MORTGAGE,5,EDUCATION,B,12000,0.0991,0,0.12371134,N,2,11.48247657,9.392745259
25,97000,MORTGAGE,9,PERSONAL,C,8000,0.1099,0,0.082474227,N,4,11.48247657,8.987321813
24,97000,MORTGAGE,3,DEBTCONSOLIDATION,C,6400,0.1596,0,0.065979381,Y,2,11.48247657,8.764209507
26,97000,MORTGAGE,5,DEBTCONSOLIDATION,A,4000,0.0662,0,0.041237113,N,4,11.48247657,8.294299609
23,72250,MORTGAGE,7,MEDICAL,D,35000,0.1599,1,0.484429066,N,2,11.18790145,10.46313191
22,97000,MORTGAGE,4,PERSONAL,A,5000,0.0699,0,0.051546392,N,4,11.48247657,8.517393171
22,46000,RENT,6,EDUCATION,A,14000,0.0849,0,0.304347826,N,4,10.73641841,9.546884035
23,97000,MORTGAGE,4,DEBTCONSOLIDATION,A,16000,0.0662,0,0.164948454,N,2,11.48247657,9.680406499
24,40000,RENT,4,MEDICAL,D,14000,0.1558,1,0.35,Y,3,10.59665973,9.546884035
24,97000,MORTGAGE,6,PERSONAL,B,8000,0.1111,0,0.082474227,N,4,11.48247657,8.987321813
23,46800,RENT,4,EDUCATION,B,14000,0.1037,0,0.299145299,N,3,10.75365985,9.546884035
23,97000,OWN,7,MEDICAL,B,15000,0.0963,0,0.154639175,N,4,11.48247657,9.615872145
24,97000,MORTGAGE,2,DEBTCONSOLIDATION,C,22000,0.1268,0,0.226804124,N,3,11.48247657,9.998843186
23,97000,MORTGAGE,0,PERSONAL,E,15000,0.164,0,0.154639175,Y,3,11.48247657,9.615872145
24,46800,RENT,4,DEBTCONSOLIDATION,A,14000,0.0788,0,0.299145299,N,4,10.75365985,9.546884035
22,97000,MORTGAGE,6,EDUCATION,A,12975,0.0691,0,0.133762887,N,4,11.48247657,9.470856776
26,97000,MORTGAGE,4,MEDICAL,C,6000,0.1361,0,0.06185567,N,3,11.48247657,8.699681401
23,97000,MORTGAGE,1,PERSONAL,A,5000,0.0751,0,0.051546392,N,3,11.48247657,8.517393171
24,97000,MORTGAGE,6,HOMEIMPROVEMENT,C,6800,0.1361,0,0.070103093,Y,4,11.48247657,8.824824939
23,42000,RENT,2,PERSONAL,D,14000,0.1689,1,0.333333333,N,3,10.64544871,9.546884035
25,97000,MORTGAGE,9,HOMEIMPROVEMENT,D,25000,0.1459,0,0.257731959,N,2,11.48247657,10.1266711
23,97000,MORTGAGE,7,EDUCATION,A,4800,0.1099,0,0.049484536,N,2,11.48247657,8.476579509
22,97000,MORTGAGE,6,MEDICAL,C,10000,0.1357,0,0.103092784,Y,3,11.48247657,9.210440367
24,49150,RENT,4,EDUCATION,B,14000,0.1171,0,0.284842319,N,3,10.80265247,9.546884035
23,97000,MORTGAGE,8,PERSONAL,E,4000,0.1632,0,0.041237113,Y,3,11.48247657,8.294299609
26,44000,RENT,10,DEBTCONSOLIDATION,D,14000,0.1483,1,0.318181818,N,2,10.69196764,9.546884035
23,97000,MORTGAGE,7,VENTURE,C,1800,0.1099,0,0.018556701,Y,2,11.48247657,7.496097345
22,97000,MORTGAGE,0,EDUCATION,C,7500,0.1134,0,0.077319588,Y,4,11.48247657,8.922791624
24,97000,MORTGAGE,2,HOMEIMPROVEMENT,C,12000,0.1028,0,0.12371134,N,2,11.48247657,9.392745259
26,85200,MORTGAGE,5,HOMEIMPROVEMENT,E,14000,0.1099,1,0.164319249,Y,2,11.35276845,9.546884035
26,97333,OWN,3,HOMEIMPROVEMENT,A,10000,0.0599,0,0.102740078,N,2,11.48590364,9.210440367
24,50000,RENT,2,HOMEIMPROVEMENT,B,14000,0.0988,0,0.28,N,2,10.81979828,9.546884035
24,50004,RENT,0,EDUCATION,B,14000,0.1221,0,0.279977602,N,3,10.81987828,9.546884035
25,85584,MORTGAGE,10,DEBTCONSOLIDATION,E,24000,0.1719,1,0.280426248,Y,2,11.35726531,10.08585078
23,97600,MORTGAGE,7,MEDICAL,A,14500,0.0751,0,0.148565574,N,2,11.48864302,9.581972892
25,97700,MORTGAGE,6,PERSONAL,A,8000,0.0749,0,0.081883316,N,2,11.48966707,8.987321813
24,97700,MORTGAGE,5,VENTURE,B,25000,0.1112,0,0.255885363,N,3,11.48966707,10.1266711
26,97700,MORTGAGE,1,DEBTCONSOLIDATION,A,10400,0.0932,0,0.106448311,N,3,11.48966707,9.249657234
23,97781,MORTGAGE,7,MEDICAL,A,5575,0.0654,0,0.057015167,N,3,11.49049579,8.626226952
23,97781,MORTGAGE,7,VENTURE,A,15000,0.0654,0,0.153404036,N,3,11.49049579,9.615872145
23,52000,RENT,7,EDUCATION,A,14000,0.0691,0,0.269230769,N,3,10.85901823,9.546884035
23,32000,OWN,7,EDUCATION,C,3500,0.1527,0,0.109375,N,3,10.37352243,8.160803921
22,85992,MORTGAGE,6,DEBTCONSOLIDATION,D,3500,0.1474,1,0.040701461,Y,3,11.36202118,8.160803921
24,98000,OWN,8,HOMEIMPROVEMENT,A,12000,0.0603,0,0.12244898,N,3,11.49273296,9.392745259
23,52800,RENT,4,VENTURE,C,14000,0.1427,0,0.265151515,N,3,10.87428541,9.546884035
24,98000,MORTGAGE,5,HOMEIMPROVEMENT,B,10000,0.1171,0,0.102040816,N,3,11.49273296,9.210440367
24,98000,MORTGAGE,8,VENTURE,A,10000,0.0662,0,0.102040816,N,3,11.49273296,9.210440367
21,53000,RENT,2,EDUCATION,C,14000,0.1465,0,0.264150943,N,3,10.87806606,9.546884035
25,98000,MORTGAGE,9,EDUCATION,A,2000,0.0542,0,0.020408163,N,4,11.49273296,7.601402335
24,98000,OWN,8,VENTURE,A,12000,0.0749,0,0.12244898,N,2,11.49273296,9.392745259
22,32000,OWN,2,MEDICAL,A,3000,0.0699,0,0.09375,N,4,10.37352243,8.006700845
26,98000,MORTGAGE,5,MEDICAL,A,12000,0.0849,0,0.12244898,N,3,11.49273296,9.392745259
23,98000,OWN,6,EDUCATION,D,10000,0.1807,0,0.102040816,Y,3,11.49273296,9.210440367
21,98000,MORTGAGE,5,PERSONAL,B,6000,0.1059,0,0.06122449,N,4,11.49273296,8.699681401
24,98000,MORTGAGE,8,PERSONAL,B,6500,0.1111,0,0.066326531,N,3,11.49273296,8.77971129
25,54000,RENT,2,PERSONAL,B,14000,0.1099,0,0.259259259,N,4,10.89675784,9.546884035
25,86000,MORTGAGE,9,HOMEIMPROVEMENT,B,5000,0.1036,1,0.058139535,N,2,11.3621142,8.517393171
22,54000,RENT,0,MEDICAL,A,14000,0.0714,0,0.259259259,N,2,10.89675784,9.546884035
22,98000,MORTGAGE,5,EDUCATION,D,25000,0.1446,0,0.255102041,N,3,11.49273296,10.1266711
24,98000,MORTGAGE,4,MEDICAL,A,5000,0.0579,0,0.051020408,N,2,11.49273296,8.517393171
23,98000,MORTGAGE,7,VENTURE,A,10000,0.1099,0,0.102040816,N,4,11.49273296,9.210440367
22,48000,RENT,1,PERSONAL,C,14000,0.1392,1,0.291666667,N,3,10.77897712,9.546884035
25,86000,MORTGAGE,7,DEBTCONSOLIDATION,D,24000,0.1099,1,0.279069767,Y,2,11.3621142,10.08585078
22,86000,MORTGAGE,7,EDUCATION,C,18000,0.1348,1,0.209302326,N,2,11.3621142,9.798182591
26,98000,MORTGAGE,7,VENTURE,A,14000,0.0788,0,0.142857143,N,3,11.49273296,9.546884035
24,86000,MORTGAGE,0,PERSONAL,B,20000,0.1099,1,0.23255814,N,4,11.3621142,9.903537551
20,98000,MORTGAGE,4,EDUCATION,D,24250,0.1099,0,0.24744898,N,4,11.49273296,10.09621313
25,55000,RENT,9,HOMEIMPROVEMENT,A,14000,0.0662,0,0.254545455,N,2,10.91510665,9.546884035
26,55000,RENT,2,EDUCATION,B,14000,0.0999,0,0.254545455,N,4,10.91510665,9.546884035
23,98000,MORTGAGE,3,VENTURE,A,10000,0.0894,0,0.102040816,N,3,11.49273296,9.210440367
24,98000,MORTGAGE,8,MEDICAL,B,25000,0.1183,0,0.255102041,N,3,11.49273296,10.1266711
23,86000,MORTGAGE,7,DEBTCONSOLIDATION,D,4800,0.16,1,0.055813953,Y,3,11.3621142,8.476579509
23,98000,MORTGAGE,4,EDUCATION,A,14500,0.0894,0,0.147959184,N,3,11.49273296,9.581972892
23,32000,OWN,4,PERSONAL,C,7500,0.1298,0,0.234375,N,3,10.37352243,8.922791624
25,98000,MORTGAGE,3,HOMEIMPROVEMENT,B,1000,0.1114,0,0.010204082,N,4,11.49273296,6.908754779
23,98000,MORTGAGE,7,DEBTCONSOLIDATION,C,20000,0.1357,0,0.204081633,N,4,11.49273296,9.903537551
25,98000,MORTGAGE,2,PERSONAL,A,6400,0.0963,0,0.065306122,N,4,11.49273296,8.764209507
25,98000,OWN,0,PERSONAL,A,2000,0.0737,0,0.020408163,N,2,11.49273296,7.601402335
22,98004,MORTGAGE,6,DEBTCONSOLIDATION,A,16000,0.0766,0,0.163258643,N,3,11.49277378,9.680406499
25,86004,MORTGAGE,3,PERSONAL,A,15000,0.0691,1,0.174410493,N,4,11.36216071,9.615872145
23,55000,RENT,3,VENTURE,C,14000,0.1166,0,0.254545455,N,3,10.91510665,9.546884035
21,55260,RENT,0,EDUCATION,A,14000,0.0654,0,0.25334781,N,2,10.91982269,9.546884035
23,73185,MORTGAGE,7,MEDICAL,B,7000,0.0963,1,0.095648015,N,2,11.20075942,8.853808275
21,98132,MORTGAGE,5,MEDICAL,B,15000,0.1136,0,0.152855338,N,4,11.49407898,9.615872145
21,98280,MORTGAGE,2,DEBTCONSOLIDATION,A,10000,0.0662,0,0.101750102,N,2,11.495586,9.210440367
23,98280,MORTGAGE,7,EDUCATION,A,9400,0.0662,0,0.095645096,N,3,11.495586,9.148571346
23,98400,MORTGAGE,7,EDUCATION,A,9000,0.0662,0,0.091463415,N,4,11.49680625,9.105090961
26,98400,MORTGAGE,4,VENTURE,A,8450,0.0699,0,0.085873984,N,2,11.49680625,9.042040057
22,55992,RENT,6,VENTURE,B,14000,0.1221,0,0.250035719,N,3,10.93298196,9.546884035
24,98400,MORTGAGE,0,EDUCATION,C,8000,0.1268,0,0.081300813,N,2,11.49680625,8.987321813
23,98400,MORTGAGE,0,EDUCATION,B,10000,0.1114,0,0.101626016,N,4,11.49680625,9.210440367
22,56000,RENT,5,EDUCATION,C,14000,0.1435,0,0.25,Y,4,10.93312483,9.546884035
23,32000,OWN,2,VENTURE,A,6500,0.0859,0,0.203125,N,2,10.37352243,8.77971129
24,98518,MORTGAGE,8,VENTURE,A,10000,0.0859,0,0.101504294,N,3,11.4980047,9.210440367
25,56004,RENT,0,DEBTCONSOLIDATION,A,14000,0.0692,0,0.249982144,N,2,10.93319625,9.546884035
26,98700,MORTGAGE,6,HOMEIMPROVEMENT,C,9600,0.1306,0,0.097264438,N,3,11.49985036,9.169622539
24,32000,OWN,3,HOMEIMPROVEMENT,B,15000,0.1099,0,0.46875,N,3,10.37352243,9.615872145
24,56004,RENT,2,MEDICAL,C,14000,0.1261,0,0.249982144,N,2,10.93319625,9.546884035
23,98800,MORTGAGE,7,VENTURE,B,1000,0.1149,0,0.010121457,N,3,11.50086301,6.908754779
22,99000,MORTGAGE,6,VENTURE,A,18000,0.089,0,0.181818182,N,3,11.50288523,9.798182591
24,99000,MORTGAGE,8,DEBTCONSOLIDATION,A,12000,0.0603,0,0.121212121,N,2,11.50288523,9.392745259
26,57600,RENT,10,VENTURE,B,14000,0.1037,0,0.243055556,N,2,10.96129521,9.546884035
26,99000,MORTGAGE,10,VENTURE,B,5000,0.1149,0,0.050505051,N,2,11.50288523,8.517393171
25,58000,RENT,5,MEDICAL,C,14000,0.1261,0,0.24137931,Y,3,10.96821553,9.546884035
26,60000,RENT,2,MEDICAL,B,14000,0.1269,0,0.233333333,N,4,11.00211651,9.546884035
22,60000,RENT,6,PERSONAL,A,14000,0.0603,0,0.233333333,N,2,11.00211651,9.546884035
25,99000,MORTGAGE,9,DEBTCONSOLIDATION,A,15000,0.0617,0,0.151515152,N,4,11.50288523,9.615872145
23,60000,RENT,4,EDUCATION,D,14000,0.1484,0,0.233333333,Y,3,11.00211651,9.546884035
23,99000,MORTGAGE,8,EDUCATION,A,1800,0.0788,0,0.018181818,N,2,11.50288523,7.496097345
26,99000,MORTGAGE,9,MEDICAL,C,20000,0.1422,0,0.202020202,N,4,11.50288523,9.903537551
24,99000,MORTGAGE,8,EDUCATION,B,12250,0.0988,0,0.123737374,N,2,11.50288523,9.413362845
22,60000,RENT,7,VENTURE,A,14000,0.0788,0,0.233333333,N,2,11.00211651,9.546884035
26,99085,MORTGAGE,10,VENTURE,D,8000,0.1491,0,0.08073876,Y,4,11.50374344,8.987321813
23,99200,MORTGAGE,7,DEBTCONSOLIDATION,A,23000,0.0691,0,0.231854839,N,4,11.50490337,10.04329297
24,87220,MORTGAGE,7,VENTURE,C,8000,0.1099,1,0.091722082,Y,3,11.37620041,8.987321813
22,60000,RENT,3,DEBTCONSOLIDATION,C,14000,0.1348,0,0.233333333,Y,3,11.00211651,9.546884035
25,99473,MORTGAGE,9,PERSONAL,B,8500,0.1158,0,0.085450323,N,2,11.50765158,9.047939083
23,99500,MORTGAGE,7,EDUCATION,D,25000,0.157,0,0.251256281,N,2,11.50792297,10.1266711
25,54000,RENT,6,DEBTCONSOLIDATION,D,14000,0.1459,1,0.259259259,Y,4,10.89675784,9.546884035
25,99600,MORTGAGE,1,HOMEIMPROVEMENT,B,12800,0.1242,0,0.128514056,N,4,11.50892748,9.457278572
22,99600,MORTGAGE,6,PERSONAL,A,7125,0.0751,0,0.071536145,N,4,11.50892748,8.871505346
22,99600,MORTGAGE,6,MEDICAL,B,5000,0.0967,0,0.050200803,N,3,11.50892748,8.517393171
23,99670,MORTGAGE,2,PERSONAL,D,5500,0.1474,0,0.055182101,N,4,11.50963004,8.612685173
22,60000,RENT,0,EDUCATION,C,14000,0.1273,0,0.233333333,N,2,11.00211651,9.546884035
24,99750,MORTGAGE,8,HOMEIMPROVEMENT,B,12000,0.0962,0,0.120300752,N,3,11.51043236,9.392745259
25,99800,MORTGAGE,1,MEDICAL,A,12000,0.0894,0,0.120240481,N,2,11.51093348,9.392745259
26,99900,MORTGAGE,10,PERSONAL,A,2700,0.1099,0,0.027027027,N,3,11.51193497,7.901377354
25,60000,RENT,5,HOMEIMPROVEMENT,B,14000,0.1099,0,0.233333333,N,2,11.00211651,9.546884035
23,99996,MORTGAGE,7,EDUCATION,A,20000,0.0749,0,0.200008,N,3,11.51289546,9.903537551
25,99996,MORTGAGE,6,MEDICAL,B,8000,0.1099,0,0.0800032,N,4,11.51289546,8.987321813
23,99996,MORTGAGE,2,PERSONAL,B,4800,0.1149,0,0.04800192,N,2,11.51289546,8.476579509
22,61000,RENT,0,EDUCATION,A,14000,0.0699,0,0.229508197,N,4,11.01864554,9.546884035
25,99996,MORTGAGE,5,HOMEIMPROVEMENT,B,12000,0.1038,0,0.1200048,N,4,11.51289546,9.392745259
23,62000,RENT,7,DEBTCONSOLIDATION,B,14000,0.1099,0,0.225806452,N,4,11.03490579,9.546884035
24,99996,MORTGAGE,5,MEDICAL,C,10000,0.1361,0,0.100004,Y,3,11.51289546,9.210440367
24,62004,RENT,6,VENTURE,A,14000,0.0859,0,0.225791884,N,4,11.03497031,9.546884035
25,99996,MORTGAGE,3,VENTURE,A,8000,0.08,0,0.0800032,N,2,11.51289546,8.987321813
24,62800,RENT,5,PERSONAL,B,14000,0.1269,0,0.222929936,N,2,11.04772628,9.546884035
23,100000,MORTGAGE,7,MEDICAL,B,25000,0.1171,0,0.25,N,3,11.51293546,10.1266711
24,100000,MORTGAGE,1,EDUCATION,B,6600,0.0991,0,0.066,N,2,11.51293546,8.794976432
22,64000,RENT,2,DEBTCONSOLIDATION,A,14000,0.0788,0,0.21875,N,3,11.06665399,9.546884035
23,65000,RENT,3,PERSONAL,B,14000,0.1065,0,0.215384615,N,4,11.08215793,9.546884035
23,100000,MORTGAGE,7,PERSONAL,D,35000,0.1677,0,0.35,N,3,11.51293546,10.46313191
23,65000,RENT,2,DEBTCONSOLIDATION,B,14000,0.0999,0,0.215384615,N,2,11.08215793,9.546884035
24,65000,RENT,0,EDUCATION,B,14000,0.1099,0,0.215384615,N,4,11.08215793,9.546884035
23,100000,MORTGAGE,4,EDUCATION,D,14000,0.1758,0,0.14,Y,3,11.51293546,9.546884035
23,100000,MORTGAGE,4,MEDICAL,C,15000,0.1349,0,0.15,N,4,11.51293546,9.615872145
24,100000,OWN,4,MEDICAL,A,6000,0.089,0,0.06,N,2,11.51293546,8.699681401
22,65000,RENT,3,MEDICAL,A,14000,0.0749,0,0.215384615,N,2,11.08215793,9.546884035
26,66000,RENT,10,PERSONAL,A,14000,0.0662,0,0.212121212,N,3,11.09742517,9.546884035
25,100000,MORTGAGE,9,PERSONAL,A,6000,0.089,0,0.06,N,3,11.51293546,8.699681401
25,31200,OWN,9,PERSONAL,A,15000,0.0603,0,0.480769231,N,4,10.34820542,9.615872145
23,66000,RENT,1,EDUCATION,C,14000,0.1299,0,0.212121212,N,3,11.09742517,9.546884035
25,100000,MORTGAGE,6,VENTURE,B,12000,0.0991,0,0.12,N,4,11.51293546,9.392745259
26,100000,MORTGAGE,7,VENTURE,A,9200,0.0603,0,0.092,N,3,11.51293546,9.127067453
22,100000,MORTGAGE,6,EDUCATION,B,9000,0.1099,0,0.09,N,2,11.51293546,9.105090961
25,88000,MORTGAGE,9,PERSONAL,D,20000,0.1758,1,0.227272727,N,3,11.38510346,9.903537551
23,100000,OWN,7,PERSONAL,D,35000,0.1677,0,0.35,N,4,11.51293546,10.46313191
25,100000,MORTGAGE,9,HOMEIMPROVEMENT,B,4800,0.1065,0,0.048,N,3,11.51293546,8.476579509
25,100000,MORTGAGE,9,HOMEIMPROVEMENT,A,11650,0.0662,0,0.1165,N,3,11.51293546,9.363147292
23,88000,MORTGAGE,4,HOMEIMPROVEMENT,C,8400,0.1465,1,0.095454545,N,4,11.38510346,9.036106025
24,69000,RENT,3,VENTURE,C,14000,0.1261,0,0.202898551,Y,2,11.14187628,9.546884035
26,69575,RENT,3,MEDICAL,A,14000,0.0963,0,0.201221703,N,3,11.15017496,9.546884035
25,100000,MORTGAGE,0,EDUCATION,A,15000,0.0603,0,0.15,N,3,11.51293546,9.615872145
25,63996,RENT,9,DEBTCONSOLIDATION,D,14000,0.1442,1,0.218763673,Y,2,11.06659149,9.546884035
21,70000,RENT,5,PERSONAL,A,14000,0.0699,0,0.2,N,3,11.15626481,9.546884035
23,31200,OWN,7,EDUCATION,B,6000,0.1037,0,0.192307692,N,3,10.34820542,8.699681401
25,70000,RENT,2,HOMEIMPROVEMENT,B,14000,0.0999,0,0.2,N,2,11.15626481,9.546884035
24,55845,RENT,1,MEDICAL,D,14000,0.1496,1,0.250693885,N,4,10.93035318,9.546884035
22,100000,MORTGAGE,7,PERSONAL,A,6000,0.0849,0,0.06,N,2,11.51293546,8.699681401
24,100000,MORTGAGE,4,MEDICAL,B,8000,0.0999,0,0.08,N,3,11.51293546,8.987321813
24,72000,RENT,8,EDUCATION,A,14000,0.079,0,0.194444444,N,4,11.18443529,9.546884035
26,100000,MORTGAGE,10,DEBTCONSOLIDATION,A,12000,0.0599,0,0.12,N,2,11.51293546,9.392745259
23,72150,RENT,3,VENTURE,B,14000,0.1075,0,0.194040194,N,3,11.18651642,9.546884035
23,88000,MORTGAGE,4,VENTURE,C,1000,0.1349,1,0.011363636,Y,4,11.38510346,6.908754779
21,72500,RENT,3,EDUCATION,C,14000,0.1349,0,0.193103448,Y,2,11.19135563,9.546884035
22,100000,MORTGAGE,6,EDUCATION,B,14350,0.0999,0,0.1435,N,2,11.51293546,9.571574905
24,100000,MORTGAGE,8,MEDICAL,A,6000,0.0542,0,0.06,N,4,11.51293546,8.699681401
24,100000,MORTGAGE,8,MEDICAL,A,5625,0.0699,0,0.05625,N,4,11.51293546,8.635153989
24,100000,MORTGAGE,1,VENTURE,A,5000,0.1099,0,0.05,N,3,11.51293546,8.517393171
26,100000,MORTGAGE,11,PERSONAL,C,15000,0.1399,0,0.15,N,4,11.51293546,9.615872145
23,73000,RENT,1,PERSONAL,C,14000,0.1311,0,0.191780822,N,2,11.19822842,9.546884035
23,100000,MORTGAGE,5,MEDICAL,B,8000,0.1149,0,0.08,N,4,11.51293546,8.987321813
25,100000,MORTGAGE,9,MEDICAL,A,3275,0.0542,0,0.03275,N,2,11.51293546,8.094378445
24,100000,MORTGAGE,8,MEDICAL,A,10750,0.0699,0,0.1075,N,4,11.51293546,9.282754052
23,100000,MORTGAGE,7,PERSONAL,B,11200,0.1149,0,0.112,N,2,11.51293546,9.323758339
23,100000,MORTGAGE,7,VENTURE,B,10000,0.1059,0,0.1,N,4,11.51293546,9.210440367
25,100000,MORTGAGE,2,VENTURE,C,16000,0.1479,0,0.16,Y,2,11.51293546,9.680406499
21,100000,MORTGAGE,3,VENTURE,A,6200,0.0849,0,0.062,N,4,11.51293546,8.732465848
26,88000,MORTGAGE,6,EDUCATION,C,7700,0.1479,1,0.0875,Y,4,11.38510346,8.94910547
26,75000,RENT,4,EDUCATION,B,14000,0.1111,0,0.186666667,N,4,11.22525673,9.546884035
22,100000,MORTGAGE,6,EDUCATION,A,15000,0.0749,0,0.15,N,2,11.51293546,9.615872145
25,100000,MORTGAGE,9,EDUCATION,C,7500,0.1399,0,0.075,N,4,11.51293546,8.922791624
25,100000,MORTGAGE,9,HOMEIMPROVEMENT,B,17600,0.1059,0,0.176,N,2,11.51293546,9.775710998
22,31193,OWN,0,DEBTCONSOLIDATION,D,4000,0.1474,0,0.128233899,Y,2,10.34798105,8.294299609
24,100000,MORTGAGE,3,EDUCATION,A,10000,0.0599,0,0.1,N,2,11.51293546,9.210440367
22,100000,MORTGAGE,6,EDUCATION,B,3000,0.1149,0,0.03,N,3,11.51293546,8.006700845
23,100000,MORTGAGE,0,VENTURE,A,11000,0.0849,0,0.11,N,2,11.51293546,9.305741457
26,100000,OWN,10,MEDICAL,B,10000,0.1059,0,0.1,N,2,11.51293546,9.210440367
25,100000,MORTGAGE,2,EDUCATION,D,15000,0.1599,0,0.15,Y,3,11.51293546,9.615872145
22,100000,MORTGAGE,2,EDUCATION,B,15000,0.1199,0,0.15,N,2,11.51293546,9.615872145
24,100000,MORTGAGE,7,EDUCATION,D,10300,0.1599,0,0.103,Y,4,11.51293546,9.239996257
24,88000,MORTGAGE,5,DEBTCONSOLIDATION,E,24000,0.1969,1,0.272727273,N,2,11.38510346,10.08585078
26,100000,MORTGAGE,4,DEBTCONSOLIDATION,B,25000,0.1199,0,0.25,N,3,11.51293546,10.1266711
25,77700,RENT,2,HOMEIMPROVEMENT,B,14000,0.1099,0,0.18018018,N,2,11.26062341,9.546884035
22,78700,RENT,6,EDUCATION,C,14000,0.1348,0,0.177890724,N,4,11.27341114,9.546884035
26,80000,RENT,6,EDUCATION,B,14000,0.1099,0,0.175,N,2,11.28979441,9.546884035
23,80000,RENT,0,VENTURE,C,14000,0.1427,0,0.175,Y,2,11.28979441,9.546884035
26,100000,MORTGAGE,4,EDUCATION,A,5000,0.0692,0,0.05,N,4,11.51293546,8.517393171
26,74800,MORTGAGE,3,MEDICAL,D,10000,0.1454,1,0.13368984,N,3,11.22258653,9.210440367
23,100000,MORTGAGE,8,VENTURE,A,10000,0.0766,0,0.1,N,2,11.51293546,9.210440367
25,100000,MORTGAGE,5,MEDICAL,B,15000,0.1099,0,0.15,N,3,11.51293546,9.615872145
24,81000,RENT,2,DEBTCONSOLIDATION,C,14000,0.1417,0,0.172839506,N,4,11.30221678,9.546884035
22,100000,MORTGAGE,3,VENTURE,B,12000,0.1111,0,0.12,N,3,11.51293546,9.392745259
24,100000,MORTGAGE,8,VENTURE,A,6000,0.0579,0,0.06,N,2,11.51293546,8.699681401
22,82000,RENT,4,PERSONAL,A,14000,0.079,0,0.170731707,N,4,11.31448672,9.546884035
23,100000,MORTGAGE,1,PERSONAL,B,9125,0.1111,0,0.09125,N,3,11.51293546,9.118882761
25,100000,MORTGAGE,3,MEDICAL,A,12000,0.0579,0,0.12,N,2,11.51293546,9.392745259
24,100000,MORTGAGE,8,VENTURE,F,30000,0.1862,0,0.3,Y,2,11.51293546,10.30898599
25,100000,MORTGAGE,0,EDUCATION,A,7000,0.0579,0,0.07,N,3,11.51293546,8.853808275
24,100000,MORTGAGE,8,HOMEIMPROVEMENT,A,12000,0.0692,0,0.12,N,2,11.51293546,9.392745259
24,100000,MORTGAGE,9,VENTURE,A,12800,0.0579,0,0.128,N,4,11.51293546,9.457278572
24,100000,MORTGAGE,6,MEDICAL,A,20000,0.0617,0,0.2,N,4,11.51293546,9.903537551
24,100000,MORTGAGE,2,EDUCATION,B,7700,0.1074,0,0.077,N,2,11.51293546,8.94910547
