person_age,person_emp_length,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
23,7,0.0766,0,0.120481928,4,11.32660793,9.210440367,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,0,0.1347,0,0.2,3,11.00211651,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26,11,0.1099,0,0.301204819,3,11.32660793,10.1266711,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,3,0.0963,0,0.2,2,11.00211651,9.392745259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,6,0.0691,0,0.180722892,4,11.32660793,9.615872145,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,6,0.0999,0,0.12541806,2,10.55249997,8.476579509,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,7,0.1112,0,0.018072289,2,11.32660793,7.313886832,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,6,0.1595,0,0.301204819,4,11.32660793,10.1266711,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,9,0.1649,0,0.198347107,2,11.01041517,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,2,0.1099,0,0.301204819,3,11.32660793,10.1266711,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,5,0.1273,0,0.084337349,2,11.32660793,8.853808275,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,1,0.1025,0,0.204819277,3,11.32660793,9.741027445,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,4,0.08,0,0.102409639,4,11.32660793,9.047939083,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,3,0.1099,0,0.196721311,3,11.01864554,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0.1853,1,0.093506494,3,11.25157369,8.881975184,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,3,0.1221,1,0.165011459,3,11.08905705,9.287394001,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,2,0.0729,0,0.196721311,3,11.01864554,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,4,0.1323,0,0.127659574,2,10.06479825,8.006700845,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,7,0.1261,0,0.042166643,2,11.32665613,8.160803921,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,6,0.0788,0,0.289142692,2,11.32665613,10.08585078,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,6,0.1099,0,0.301190304,2,11.32665613,10.1266711,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,9,0.0676,0,0.060238061,4,11.32665613,8.517393171,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,3,0.1099,0,0.125,4,10.08585078,8.006700845,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,5,0.1349,0,0.120409392,3,11.32721016,9.210440367,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,3,0.1335,0,0.078939059,2,10.54547301,8.006700845,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,2,0.0542,0,0.173079003,3,11.32900263,9.575052928,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,6,0.0749,0,0.048076923,4,11.32901465,8.294299609,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,0,0.1099,1,0.125,4,10.08585078,8.006700845,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,0,0.0932,0,0.120695204,4,10.12089468,8.006700845,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,4,0.1323,1,0.284974093,2,11.25416769,9.998843186,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,0,0.1149,0,0.120019203,3,10.1265111,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,0.1269,0,0.12,3,10.1266711,8.006700845,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,2,0.1311,0,0.119904077,3,11.33141558,9.210440367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,3,0.1112,0,0.12,4,10.1266711,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,0,0.1292,0,0.078939059,3,10.54547301,8.006700845,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,3,0.0676,0,0.019161677,3,11.33261389,7.378383713,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,0,0.0859,0,0.077844311,2,11.33261389,8.77971129,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,2,0.0766,0,0.162679426,3,11.33381076,9.517898598,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1311,0,0.089712919,4,11.33381076,8.922791624,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24,3,0.1095,0,0.12,2,10.1266711,8.006700845,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,3,0.0832,0,0.12,2,10.1266711,8.006700845,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,4,0.0894,0,0.035732577,3,11.33807195,8.006700845,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,1,0.1435,0,0.119047619,3,10.13463896,8.006700845,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,4,0.0662,0,0.101190476,4,11.33858398,9.047939083,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.089,0,0.208333333,3,11.33858398,9.770013301,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.0603,0,0.19047619,2,11.33858398,9.680406499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.1527,0,0.238095238,3,11.33858398,9.903537551,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,10,0.1269,0,0.089285714,3,11.33858398,8.922791624,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,7,0.1099,0,0.113636364,2,10.18115717,8.006700845,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,6,0.1171,0,0.046428571,4,11.33858398,8.26898821,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,1,0.1062,0,0.113207547,3,10.18493775,8.006700845,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,6,0.1223,0,0.111607143,2,10.199175,8.006700845,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,5,0.0542,0,0.05,4,11.33858398,8.343077871,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,0,0.1114,0,0.111111111,2,10.20362918,8.006700845,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.1099,0,0.05952381,2,11.33858398,8.517393171,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,2,0.1149,0,0.108695652,4,10.22560728,8.006700845,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,5,0.0999,0,0.029761905,4,11.33858398,7.824445931,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,7,0.1099,0,0.077380952,3,11.33858398,8.77971129,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,0,0.0849,0,0.333333333,4,11.33858398,10.2399955,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,4,0.1099,0,0.107158165,2,10.23985264,8.006700845,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22,4,0.1059,0,0.107142857,3,10.2399955,8.006700845,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,4,0.1025,0,0.107142857,3,10.2399955,8.006700845,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,0,0.1025,0,0.107142857,4,10.2399955,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,7,0.1199,0,0.273809524,2,11.33858398,10.04329297,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.0999,0,0.214285714,2,11.33858398,9.798182591,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,6,0.1199,0,0.142857143,3,11.33858398,9.392745259,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,2,0.1242,0,0.104166667,2,10.26816539,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,7,0.0599,0,0.033630952,4,11.33858398,7.946617563,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,5,0.1099,0,0.119047619,2,11.33858398,9.210440367,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,5,0.1349,0,0.25,2,11.33858398,9.952325335,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
25,2,0.1112,0,0.104166667,3,10.26816539,8.006700845,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,4,0.0692,0,0.083333333,2,11.33858398,8.853808275,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,0.2025,1,0.103448276,2,10.27508559,8.006700845,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,6,0.0579,0,0.085714286,2,11.33858398,8.881975184,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1268,0,0.273809524,4,11.33858398,10.04329297,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,7,0.1269,1,0.1,4,10.30898599,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,9,0.1171,0,0.1,3,10.30898599,8.006700845,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,1,0.1349,0,0.1,4,10.30898599,8.006700845,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25,9,0.0925,0,0.05,4,11.33858398,8.343077871,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.0751,0,0.095238095,2,11.33858398,8.987321813,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,3,0.0788,0,0.095238095,4,11.33858398,8.987321813,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,10,0.1269,0,0.193548387,3,11.03490579,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,3,0.1038,0,0.119047619,3,11.33858398,9.210440367,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,0,0.0788,0,0.119047619,3,11.33858398,9.210440367,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,8,0.1062,0,0.071428571,4,11.33858398,8.699681401,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.0676,1,0.025641026,4,11.10196026,7.438971592,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,8,0.0579,0,0.193548387,2,11.03490579,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.1025,0,0.297619048,2,11.33858398,10.1266711,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,4,0.0788,0,0.178571429,4,11.33858398,9.615872145,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,0.1411,0,0.192913639,2,11.03819066,9.392745259,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,8,0.1183,0,0.101190476,3,11.33858398,9.047939083,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,9,0.079,0,0.192616372,4,11.03973276,9.392745259,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,7,0.1253,0,0.297619048,2,11.33858398,10.1266711,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,0,0.1099,1,0.192307692,2,11.26447693,9.615872145,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,5,0.1253,0,0.119047619,4,11.33858398,9.210440367,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,5,0.1183,0,0.238095238,3,11.33858398,9.903537551,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,1,0.1287,1,0.102564103,2,11.26447693,8.987321813,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23,0,0.0729,0,0.192307692,4,11.04133658,9.392745259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,0,0.0691,0,0.192307692,3,11.04133658,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,10,0.0963,0,0.035714286,3,11.33858398,8.006700845,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,6,0.1347,0,0.025595238,2,11.33858398,7.673688129,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,9,0.1126,0,0.297619048,4,11.33858398,10.1266711,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,7,0.1223,0,0.192,4,11.04293784,9.392745259,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,6,0.0863,0,0.089285714,2,11.33858398,8.922791624,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,8,0.1065,0,0.19047619,3,11.05090588,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,2,0.1261,0,0.238095238,2,11.33858398,9.903537551,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,10,0.0996,0,0.058630952,3,11.33858398,8.502282579,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,1,0.1426,0,0.19047619,3,11.05090588,9.392745259,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,5,0.0662,0,0.106899787,4,11.34085518,9.105090961,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,1,0.1099,0,0.18972332,2,11.05486622,9.392745259,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,2,0.0894,0,0.142180095,3,11.34333453,9.392745259,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,6,0.1379,0,0.187511719,4,11.06659149,9.392745259,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,3,0.1099,1,0.206896552,3,10.96821553,9.392745259,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,3,0.0751,0,0.118343195,4,11.34451865,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,2,0.1253,0,0.131578947,3,10.54536775,8.517393171,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,0,0.1316,0,0.1875,2,11.06665399,9.392745259,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,3,0.0603,0,0.042576342,2,11.34515749,8.188966864,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,4,0.1099,0,0.070921986,4,11.34570137,8.699681401,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,3,0.1189,0,0.186323831,2,11.07294655,9.392745259,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,6,0.0768,1,0.088945362,3,11.27341114,8.853808275,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1,0.1099,0,0.186046512,4,11.07443601,9.392745259,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,2,0.0729,0,0.18583043,4,11.0755981,9.392745259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,5,0.089,0,0.184615385,2,11.08215793,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,0,0.1171,0,0.184615385,4,11.08215793,9.392745259,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,6,0.1008,0,0.026315789,4,10.54536775,6.908754779,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,6,0.1223,0,0.017647889,4,11.35037124,7.313886832,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,4,0.1557,0,0.094122076,2,11.35037124,8.987321813,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,5,0.1099,0,0.164713634,3,11.35037124,9.546884035,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,0,0.1435,0,0.197068097,2,11.35037124,9.726213237,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,5,0.1528,1,0.203389831,2,10.98530967,9.392745259,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
26,3,0.1099,0,0.184615385,4,11.08215793,9.392745259,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,3,0.1099,0,0.035295779,2,11.35037124,8.006700845,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,5,0.1099,0,0.184615385,3,11.08215793,9.392745259,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
22,1,0.0894,0,0.184615385,4,11.08215793,9.392745259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,3,0.1148,0,0.176478893,2,11.35037124,9.615872145,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,7,0.1095,0,0.117652595,4,11.35037124,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,2,0.1758,1,0.203389831,4,10.98530967,9.392745259,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,5,0.1095,0,0.058826298,3,11.35037124,8.517393171,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,6,0.143,0,0.184615385,3,11.08215793,9.392745259,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,1,0.1099,1,0.203389831,4,10.98530967,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,1,0.1306,0,0.183486239,2,11.08829283,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,7,0.1465,0,0.181818182,2,11.09742517,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,2,0.1099,0,0.181818182,4,11.09742517,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,1,0.1465,1,0.090249799,4,11.03571191,8.630700432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,3,0.1183,0,0.181818182,2,11.09742517,9.392745259,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,3,0.1349,0,0.178571429,4,11.11544341,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26,10,0.0729,0,0.175438596,4,11.13314272,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,7,0.1465,0,0.141176471,4,11.3504183,9.392745259,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22,4,0.1531,0,0.175192712,3,11.13454523,9.392745259,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,2,0.1677,1,0.192,2,11.04293784,9.392745259,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,5,0.0788,0,0.173913043,4,11.14187628,9.392745259,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,8,0.079,0,0.176470588,2,11.3504183,9.615872145,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,0,0.1349,0,0.235294118,2,11.3504183,9.903537551,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,8,0.1065,0,0.172661871,2,11.14909642,9.392745259,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,10,0.089,0,0.282352941,3,11.3504183,10.08585078,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,2,0.1269,0,0.082352941,3,11.3504183,8.853808275,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.0662,0,0.117647059,4,11.3504183,9.210440367,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,6,0.0729,0,0.172413793,4,11.15053421,9.392745259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,7,0.1629,0,0.164705882,4,11.3504183,9.546884035,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21,5,0.1149,0,0.16,3,10.53212288,8.699681401,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,8,0.1065,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,9,0.089,0,0.171428571,2,11.15626481,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,3,0.079,0,0.171428571,2,11.15626481,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,4,0.0603,0,0.176470588,2,11.3504183,9.615872145,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,0,0.1427,0,0.129411765,4,11.3504183,9.305741457,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25,0,0.1199,0,0.171428571,2,11.15626481,9.392745259,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,4,0.1099,0,0.117647059,4,11.3504183,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,0,0.0599,0,0.171428571,4,11.15626481,9.392745259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,4,0.0603,0,0.035294118,3,11.3504183,8.006700845,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,6,0.0699,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21,3,0.0699,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,3,0.0729,0,0.171428571,4,11.15626481,9.392745259,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,4,0.1037,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,1,0.089,0,0.084705882,4,11.3504183,8.881975184,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,6,0.1349,1,0.082191781,2,11.19822842,8.699681401,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24,8,0.1269,0,0.301176471,4,11.3504183,10.15038669,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,7,0.0603,0,0.164705882,4,11.3504183,9.546884035,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,6,0.1218,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,7,0.1287,1,0.1875,2,11.06665399,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,4,0.1099,0,0.171428571,2,11.15626481,9.392745259,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,0,0.1427,0,0.141176471,4,11.3504183,9.392745259,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25,7,0.1349,0,0.064705882,3,11.3504183,8.612685173,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,8,0.1099,0,0.411764706,2,11.3504183,10.46313191,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,6,0.1099,0,0.147058824,2,11.3504183,9.43356392,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26,10,0.0662,0,0.141176471,3,11.3504183,9.392745259,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,1,0.1158,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.1355,0,0.171428571,3,11.15626481,9.392745259,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
22,6,0.1099,1,0.217857013,3,10.91659642,9.392745259,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,0,0.0749,0,0.282352941,4,11.3504183,10.08585078,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,6,0.0662,0,0.168655395,4,11.17257371,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,8,0.1299,0,0.117647059,4,11.3504183,9.210440367,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26,10,0.1349,0,0.054705882,3,11.3504183,8.444837529,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,2,0.1399,0,0.088235294,2,11.3504183,8.922791624,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21,5,0.0849,0,0.188172043,4,10.52409092,8.853808275,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,8,0.1399,0,0.166666667,4,11.18443529,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
22,6,0.1299,0,0.166666667,3,11.18443529,9.392745259,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,7,0.0599,0,0.141176471,2,11.3504183,9.392745259,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,0,0.0542,0,0.136470588,4,11.3504183,9.35884658,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,6,0.1099,0,0.117647059,2,11.3504183,9.210440367,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,3,0.0599,0,0.117647059,2,11.3504183,9.210440367,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,1,0.1349,0,0.251764706,4,11.3504183,9.971192929,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,6,0.1099,0,0.166666667,4,11.18443529,9.392745259,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,4,0.1719,1,0.128205128,4,10.34820542,8.294299609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25,9,0.1689,1,0.181818182,2,11.09742517,9.392745259,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,0,0.0749,0,0.032941176,3,11.3504183,7.937731775,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
