person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
25,52000,8,3900,0.1099,0,0.075,4,10.85901823,8.26898821,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,93000,5,12000,0.1629,1,0.129032258,3,11.44036552,9.392745259,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,29000,9,3000,0.0662,1,0.103448276,4,10.27508559,8.006700845,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21,20004,2,2500,0.0963,0,0.124975005,3,9.903737521,7.824445931,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,120000,8,5275,0.0542,0,0.043958333,4,11.69525536,8.570923514,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,36000,5,10000,0.0999,0,0.277777778,2,10.49130199,9.210440367,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,72250,7,30000,0.1065,1,0.415224913,2,11.18790145,10.30898599,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,66000,7,5000,0.1039,0,0.075757576,4,11.09742517,8.517393171,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,193000,8,10000,0.1306,0,0.051813472,4,12.17045065,9.210440367,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,92500,3,12000,0.1171,0,0.12972973,4,11.43497473,9.392745259,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,105000,2,13800,0.0766,0,0.131428571,3,11.56172515,9.532496332,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,45000,4,8000,0.1038,0,0.177777778,2,10.71443999,8.987321813,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,75000,4,5000,0.1099,0,0.066666667,4,11.22525673,8.517393171,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,43680,1,10800,0.0542,0,0.247252747,4,10.6846685,9.287394001,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,57500,4,2525,0.1099,0,0.043913043,4,10.95955762,7.834392303,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,30000,4,7000,0.1398,0,0.233333333,2,10.30898599,8.853808275,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,34000,5,7500,0.079,0,0.220588235,4,10.43414521,8.922791624,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,32500,0,12000,0.1149,1,0.369230769,3,10.38902614,9.392745259,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,31200,8,5000,0.0863,0,0.16025641,2,10.34820542,8.517393171,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25,77000,9,3000,0.0749,0,0.038961039,4,11.25157369,8.006700845,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22,40000,6,4500,0.1171,0,0.1125,3,10.59665973,8.412054873,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,44000,7,7500,0.1008,1,0.170454545,4,10.69196764,8.922791624,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,19200,0,3000,0.1099,1,0.15625,2,9.86271764,8.006700845,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25,66000,9,25000,0.1533,1,0.378787879,2,11.09742517,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25,25716,1,9250,0.0654,1,0.359698242,2,10.15490753,9.132486933,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25,40000,6,5000,0.1261,0,0.125,4,10.59665973,8.517393171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26,45000,3,1500,0.1025,0,0.033333333,4,10.71443999,7.313886832,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,48200,3,5000,0.1038,0,0.10373444,3,10.78313505,8.517393171,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,117696,2,15000,0.0603,0,0.127446982,4,11.6758688,9.615872145,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26,54000,0,13200,0.1491,1,0.244444444,2,10.89675784,9.488047863,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24,38000,0,12000,0.1189,1,0.315789474,3,10.54536775,9.392745259,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,52000,6,9750,0.1306,0,0.1875,2,10.85901823,9.185125123,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34,948000,18,2000,0.0999,0,0.002109705,7,13.76211084,7.601402335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,70500,5,35000,0.089,1,0.496453901,6,11.16338217,10.46313191,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33,77100,6,35000,0.0849,1,0.453955901,9,11.25287153,10.46313191,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,10000,0,3250,0.1112,1,0.325,9,9.210440367,8.08671792,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,80000,12,35000,0.1562,1,0.4375,10,11.28979441,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29,80000,2,35000,0.1268,1,0.4375,10,11.28979441,10.46313191,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
35,648000,6,10000,0.1719,1,0.015432099,8,13.38164752,9.210440367,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
29,85000,1,35000,0.1199,1,0.411764706,8,11.3504183,10.46313191,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31,73000,8,35000,0.1929,1,0.479452055,10,11.19822842,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
34,89000,3,35000,0.1825,1,0.393258427,8,11.39640288,10.46313191,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,100000,1,35000,0.1611,1,0.35,9,11.51293546,10.46313191,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,10200,4,5500,0.1036,1,0.539215686,8,9.230241034,8.612685173,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,504000,4,3000,0.1136,0,0.005952381,9,13.13033353,8.006700845,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,500000,17,20000,0.1385,0,0.04,7,13.12236538,9.903537551,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
35,500000,6,7500,0.1229,0,0.015,9,13.12236538,8.922791624,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
33,468000,14,3750,0.1562,1,0.008012821,10,13.05622571,8.22977775,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34,120000,17,35000,0.1059,0,0.291666667,6,11.69525536,10.46313191,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,10400,4,4750,0.1472,1,0.456730769,7,9.249657234,8.466110401,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
33,138000,0,35000,0.1864,1,0.253623188,7,11.83501621,10.46313191,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34,156000,4,35000,0.1099,0,0.224358974,5,11.9576177,10.46313191,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,10800,4,2400,0.0999,1,0.222222222,7,9.287394001,7.783640596,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,160000,4,35000,0.1427,0,0.21875,8,11.98293534,10.46313191,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,150000,4,35000,0.1825,1,0.233333333,6,11.91839724,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33,400000,9,15000,0.0603,0,0.0375,10,12.89922233,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31,400000,5,28000,0.0749,0,0.07,6,12.89922233,10.2399955,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,400000,10,25000,0.1112,0,0.0625,8,12.89922233,10.1266711,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,325550,3,35000,0.1677,1,0.107510367,6,12.69327441,10.46313191,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33,390000,8,35000,0.1099,0,0.08974359,8,12.87390458,10.46313191,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,390000,11,10000,0.1126,0,0.025641026,6,12.87390458,9.210440367,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,165000,3,35000,0.1149,0,0.212121212,9,12.01370681,10.46313191,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,170000,4,35000,0.1306,0,0.205882353,9,12.0435596,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33,250000,0,35000,0.0729,0,0.14,7,12.4292202,10.46313191,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,81000,14,34000,0.1059,1,0.419753086,8,11.30221678,10.43414521,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,11029,12,2150,0.1078,1,0.194940611,7,9.308374112,7.673688129,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30,350000,3,32000,0.0662,0,0.091428571,7,12.76569129,10.37352243,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33,350000,0,10000,0.1465,0,0.028571429,10,12.76569129,9.210440367,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28,350000,1,20000,0.1099,0,0.057142857,9,12.76569129,9.903537551,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,350000,10,35000,0.1749,0,0.1,7,12.76569129,10.46313191,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,338000,3,24000,0.178,1,0.071005917,8,12.73080413,10.08585078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,287300,1,15000,0.1241,1,0.052210233,8,12.56828573,9.615872145,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
32,348000,16,25000,0.1183,0,0.07183908,8,12.75996063,10.1266711,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,340000,2,25000,0.183,0,0.073529412,8,12.73670384,10.1266711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,336000,1,2150,0.1306,0,0.00639881,5,12.72486942,7.673688129,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
34,334000,18,18000,0.1268,0,0.053892216,10,12.71889927,9.798182591,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
34,69996,13,32000,0.1099,1,0.457168981,8,11.15620766,10.37352243,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,11340,4,2325,0.0639,1,0.205026455,7,9.336179757,7.751905333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,11440,3,1750,0.1273,0,0.152972028,5,9.344958674,7.467942332,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28,73000,0,32000,0.1199,1,0.438356164,9,11.19822842,10.37352243,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,105500,1,31000,0.0849,0,0.293838863,9,11.56647571,10.34177474,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,74000,2,30750,0.1099,1,0.415540541,6,11.21183389,10.33367779,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32,307000,10,11000,0.1426,0,0.035830619,10,12.63460628,9.305741457,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31,305000,0,35000,0.1758,0,0.114754098,10,12.62807033,10.46313191,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,300000,6,10000,0.1427,0,0.033333333,7,12.61154109,9.210440367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30,300000,13,4000,0.1065,0,0.013333333,10,12.61154109,8.294299609,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,61200,18,30000,0.1171,1,0.490196078,8,11.02191881,10.30898599,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,75000,11,30000,0.1065,1,0.4,5,11.22525673,10.30898599,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29,80000,2,30000,0.1242,1,0.375,9,11.28979441,10.30898599,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,80000,0,30000,0.0662,1,0.375,5,11.28979441,10.30898599,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,300000,18,16000,0.1074,0,0.053333333,9,12.61154109,9.680406499,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,244800,8,8000,0.1409,1,0.032679739,5,12.40820091,8.987321813,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31,300000,1,25000,0.1483,0,0.083333333,9,12.61154109,10.1266711,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32,288000,8,25000,0.1483,1,0.086805556,10,12.57071923,10.1266711,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
28,288000,5,25000,0.1793,1,0.086805556,8,12.57071923,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,105000,6,30000,0.0599,0,0.285714286,8,11.56172515,10.30898599,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,112260,5,30000,0.1749,0,0.267236772,10,11.6285818,10.30898599,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34,286000,11,30000,0.0662,0,0.104895105,6,12.56375059,10.30898599,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,285000,5,21000,0.1171,0,0.073684211,10,12.56024797,9.952325335,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,285000,0,10000,0.1399,0,0.035087719,7,12.56024797,9.210440367,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30,232050,14,25000,0.1793,1,0.107735402,9,12.35471245,10.1266711,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,285000,4,25000,0.1632,0,0.087719298,6,12.56024797,10.1266711,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,284400,4,5000,0.1099,0,0.017580872,9,12.55814049,8.517393171,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,280000,19,21600,0.1299,0,0.077142857,8,12.54254845,9.980494889,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29,280000,6,15000,0.1299,0,0.053571429,7,12.54254845,9.615872145,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28,280000,3,20000,0.1136,0,0.071428571,5,12.54254845,9.903537551,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,12000,4,3000,0.0962,1,0.25,5,9.392745259,8.006700845,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,128000,2,30000,0.1629,1,0.234375,10,11.75979336,10.30898599,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
31,275000,9,25000,0.1385,0,0.090909091,6,12.52453001,10.1266711,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,273655,4,19600,0.0751,0,0.071623029,5,12.51962712,9.883335864,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
27,258000,11,35000,0.1864,1,0.135658915,7,12.46071874,10.46313191,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
30,270000,7,35000,0.1969,0,0.12962963,8,12.50618094,10.46313191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,270000,14,21000,0.1126,0,0.077777778,6,12.50618094,9.952325335,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,267000,7,25000,0.1036,0,0.093632959,9,12.49500768,10.1266711,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,73000,15,29700,0.1111,1,0.406849315,7,11.19822842,10.29893599,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
29,148616,2,29550,0.089,0,0.19883458,9,11.90912781,10.29387286,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27,81300,3,29000,0.1269,1,0.356703567,6,11.3059136,10.27508559,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,89000,1,28800,0.0749,1,0.323595506,6,11.39640288,10.26816539,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,12000,4,2000,0.1075,1,0.166666667,6,9.392745259,7.601402335,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,260000,0,20000,0.1037,0,0.076923077,9,12.46844076,9.903537551,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,260000,14,18000,0.0894,0,0.069230769,9,12.46844076,9.798182591,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,260000,6,25000,0.1357,0,0.096153846,10,12.46844076,10.1266711,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
31,258000,3,28000,0.0599,0,0.108527132,5,12.46071874,10.2399955,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28,250000,3,35000,0.1171,0,0.14,7,12.4292202,10.46313191,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,238000,11,12000,0.1727,1,0.050420168,7,12.38003015,9.392745259,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27,65000,4,28000,0.079,1,0.430769231,6,11.08215793,10.2399955,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34,12000,0,3250,0.1099,1,0.270833333,5,9.392745259,8.08671792,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32,202300,9,25000,0.1459,1,0.123578843,7,12.21751197,10.1266711,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,250000,12,8000,0.0751,0,0.032,10,12.4292202,8.987321813,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31,250000,2,4000,0.1422,0,0.016,10,12.4292202,8.294299609,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,250000,8,15000,0.0988,0,0.06,5,12.4292202,9.615872145,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,96000,3,28000,0.079,0,0.291666667,10,11.47211389,10.2399955,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,12000,0,4500,0.1114,1,0.375,6,9.392745259,8.412054873,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,111000,11,28000,0.079,0,0.252252252,8,11.61729449,10.2399955,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35,115000,1,28000,0.0991,0,0.243478261,6,11.6526961,10.2399955,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35,87550,3,28000,0.1862,1,0.319817247,10,11.37997676,10.2399955,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,12000,0,8125,0.1442,1,0.677083333,5,9.392745259,9.002824077,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27,240000,1,35000,0.079,0,0.145833333,7,12.38839837,10.46313191,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32,240000,5,8400,0.0751,0,0.035,5,12.38839837,9.036106025,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,240000,15,5500,0.0542,0,0.022916667,5,12.38839837,8.612685173,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,240000,5,10000,0.0849,0,0.041666667,8,12.38839837,9.210440367,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
30,240000,8,28000,0.1649,0,0.116666667,7,12.38839837,10.2399955,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,240000,3,8400,0.1099,0,0.035,8,12.38839837,9.036106025,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,228000,11,35000,0.1491,1,0.153508772,8,12.33710529,10.46313191,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,240000,10,5000,0.0788,0,0.020833333,8,12.38839837,8.517393171,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,240000,7,18000,0.0788,0,0.075,10,12.38839837,9.798182591,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,193800,0,20000,0.1183,1,0.103199174,6,12.17458714,9.903537551,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,52000,5,26000,0.1099,1,0.5,10,10.85901823,10.16589028,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,110000,9,25600,0.1099,0,0.232727273,5,11.60824474,10.15038669,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,122000,2,25600,0.1596,0,0.209836066,7,11.71178452,10.15038669,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,57000,4,25475,0.1599,1,0.446929825,7,10.95082409,10.14549211,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,231252,1,2000,0.0991,0,0.008648574,6,12.35126763,7.601402335,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,230000,16,35000,0.1099,0,0.152173913,9,12.34583894,10.46313191,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29,230000,4,8500,0.0749,0,0.036956522,10,12.34583894,9.047939083,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,40000,3,25000,0.1025,1,0.625,8,10.59665973,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,47000,3,25000,0.157,1,0.531914894,10,10.75792416,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
33,48000,11,25000,0.0999,1,0.520833333,10,10.77897712,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,225000,2,25000,0.1242,0,0.111111111,10,12.32386013,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,225000,2,30000,0.0849,0,0.133333333,6,12.32386013,10.30898599,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33,225000,12,8000,0.0999,0,0.035555556,10,12.32386013,8.987321813,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,48000,2,25000,0.1059,1,0.520833333,7,10.77897712,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,225000,11,25000,0.1531,0,0.111111111,5,12.32386013,10.1266711,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,225000,11,24250,0.1099,0,0.107777778,7,12.32386013,10.09621313,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,225000,8,16800,0.1392,0,0.074666667,5,12.32386013,9.729193687,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27,225000,1,14000,0.1099,0,0.062222222,7,12.32386013,9.546884035,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,225000,4,20000,0.1392,0,0.088888889,10,12.32386013,9.903537551,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28,225000,1,5000,0.0775,0,0.022222222,5,12.32386013,8.517393171,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,49861,2,25000,0.1311,1,0.501393875,7,10.81701447,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29,220000,1,14725,0.1941,0,0.066931818,6,12.30138737,9.597369918,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,219996,3,20000,0.0654,0,0.090910744,5,12.30136919,9.903537551,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
29,218000,12,14400,0.089,0,0.066055046,7,12.29225493,9.575052928,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,216000,12,15000,0.1602,0,0.069444444,8,12.28303832,9.615872145,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
28,215662,12,21000,0.1199,0,0.097374595,7,12.28147228,9.952325335,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32,53196,9,25000,0.1186,1,0.469960147,9,10.88175728,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,54000,13,25000,0.1074,1,0.462962963,6,10.89675784,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,48000,9,25000,0.1361,1,0.520833333,8,10.77897712,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,210000,8,24000,0.1149,0,0.114285714,6,12.25486757,10.08585078,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,198000,5,15000,0.1099,1,0.075757576,9,12.19602736,9.615872145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30,210000,2,24250,0.1287,0,0.11547619,6,12.25486757,10.09621313,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
28,209000,4,15000,0.1484,0,0.071770335,7,12.25009432,9.615872145,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27,207182,11,22000,0.1062,0,0.106186831,5,12.24135774,9.998843186,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,54383,5,25000,0.1565,1,0.459702481,7,10.90382527,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27,49000,11,25000,0.1136,1,0.510204082,5,10.79959599,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,13500,0,6700,0.0963,1,0.496296296,5,9.510519036,8.810012048,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
27,204000,3,25000,0.1531,0,0.12254902,6,12.22588017,10.1266711,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
34,204000,0,16000,0.1183,0,0.078431373,5,12.22588017,9.680406499,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,204000,0,12000,0.0963,0,0.058823529,9,12.22588017,9.392745259,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
29,162350,12,25000,0.2164,1,0.153988297,9,11.99751594,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
