person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
25,MORTGAGE,4,DEBTCONSOLIDATION,D,0.14540 ,1,0.19,Y,3,11.54245514,9.903537551
26,MORTGAGE,1,EDUCATION,B,0.10620 ,0,0.21,N,3,11.65266132,10.08585078
23,MORTGAGE,7,EDUCATION,C,0.14270 ,0,0.09,N,2,11.6526961,9.210440367
24,RENT,5,VENTURE,A,0.10990 ,1,0.35,N,2,10.66665041,9.615872145
25,MORTGAGE,3,DEBTCONSOLIDATION,C,0.13490 ,0,0.17,N,4,11.6526961,9.852246888
25,MORTGAGE,9,PERSONAL,A,0.06030 ,0,0.03,N,4,11.6526961,8.294299609
22,RENT,0,EDUCATION,A,0.08490 ,1,0.35,N,2,10.66897865,9.615872145
23,MORTGAGE,4,EDUCATION,A,0.07900 ,0,0.21,N,3,11.6526961,10.08585078
22,RENT,7,DEBTCONSOLIDATION,B,0.10990 ,1,0.35,N,2,10.66897865,9.615872145
24,RENT,8,EDUCATION,G,0.19820 ,1,0.4,N,2,10.53691127,9.615872145
24,MORTGAGE,3,VENTURE,A,0.06030 ,0,0.13,N,2,11.6526961,9.615872145
25,RENT,3,DEBTCONSOLIDATION,B,0.10650 ,1,0.39,N,2,10.55583878,9.615872145
25,MORTGAGE,7,PERSONAL,A,0.07510 ,0,0.16,N,2,11.6526961,9.798182591
23,OWN,7,EDUCATION,C,0.14270 ,0,0.04,N,4,11.6526961,8.517393171
25,MORTGAGE,3,DEBTCONSOLIDATION,C,0.10990 ,0,0.06,Y,4,11.6526961,8.853808275
25,MORTGAGE,9,MEDICAL,C,0.13490 ,0,0.17,Y,3,11.6526961,9.852246888
23,RENT,1,PERSONAL,A,0.07900 ,1,0.33,N,4,10.71443999,9.615872145
23,MORTGAGE,1,VENTURE,A,0.08490 ,0,0.07,N,4,11.6526961,8.987321813
22,MORTGAGE,6,VENTURE,A,0.05990 ,0,0.1,N,4,11.6526961,9.392745259
23,MORTGAGE,4,DEBTCONSOLIDATION,A,0.05420 ,0,0.05,N,3,11.6526961,8.630700432
23,MORTGAGE,3,EDUCATION,B,0.10590 ,0,0.09,N,2,11.6526961,9.210440367
24,OWN,8,DEBTCONSOLIDATION,D,0.16890 ,0,0.3,Y,4,11.6526961,10.46313191
25,MORTGAGE,3,EDUCATION,A,0.06990 ,0,0.07,N,4,11.6526961,8.936035097
23,RENT,5,PERSONAL,A,0.07490 ,1,0.33,N,4,10.71443999,9.615872145
22,MORTGAGE,6,PERSONAL,B,0.09630 ,1,0.15,N,4,11.54249398,9.615872145
26,RENT,10,DEBTCONSOLIDATION,A,0.07290 ,1,0.33,N,4,10.71443999,9.615872145
22,RENT,0,DEBTCONSOLIDATION,B,0.10370 ,1,0.33,N,2,10.71443999,9.615872145
23,RENT,7,MEDICAL,D,0.15280 ,1,0.38,N,3,10.57134257,9.615872145
26,RENT,3,EDUCATION,B,0.08880 ,1,0.33,N,3,10.71443999,9.615872145
22,MORTGAGE,7,VENTURE,A,0.07290 ,0,0.12,N,3,11.6526961,9.517898598
25,MORTGAGE,1,EDUCATION,D,0.15650 ,0,0.17,Y,2,11.6526961,9.903537551
25,MORTGAGE,4,VENTURE,A,0.06910 ,0,0.17,N,2,11.6526961,9.903537551
23,RENT,0,MEDICAL,B,0.10990 ,1,0.33,N,3,10.71443999,9.615872145
25,MORTGAGE,4,MEDICAL,A,0.07880 ,0,0.03,N,4,11.6526961,8.294299609
24,MORTGAGE,7,HOMEIMPROVEMENT,A,0.06760 ,0,0.01,N,4,11.6526961,7.313886832
24,OWN,8,HOMEIMPROVEMENT,A,0.07510 ,0,0.09,N,3,11.6526961,9.210440367
25,RENT,0,MEDICAL,C,0.13480 ,1,0.33,N,2,10.71443999,9.615872145
24,MORTGAGE,4,DEBTCONSOLIDATION,A,0.07510 ,0,0.07,N,4,11.6526961,8.987321813
26,MORTGAGE,5,VENTURE,B,0.10750 ,0,0.05,N,2,11.6526961,8.699681401
26,RENT,1,VENTURE,D,0.16070 ,1,0.38,Y,4,10.57134257,9.615872145
26,MORTGAGE,0,PERSONAL,C,0.13570 ,1,0.14,N,4,11.54249398,9.546884035
25,OWN,5,VENTURE,F,0.19130 ,0,0.07,Y,2,11.6526961,8.987321813
23,MORTGAGE,0,DEBTCONSOLIDATION,D,0.10990 ,1,0.16,N,2,11.54249398,9.726213237
23,RENT,1,EDUCATION,B,0.12210 ,1,0.38,N,4,10.57134257,9.615872145
23,RENT,7,PERSONAL,C,0.12840 ,1,0.33,N,3,10.71443999,9.615872145
23,MORTGAGE,3,EDUCATION,B,0.11830 ,0,0.11,N,4,11.6526961,9.472781557
26,MORTGAGE,6,HOMEIMPROVEMENT,C,0.12870 ,0,0.13,Y,3,11.6526961,9.615872145
24,MORTGAGE,8,EDUCATION,B,0.11480 ,0,0.13,N,3,11.6526961,9.615872145
25,RENT,4,DEBTCONSOLIDATION,C,0.10990 ,1,0.33,N,3,10.71443999,9.615872145
26,RENT,3,MEDICAL,D,0.15370 ,1,0.38,N,2,10.57134257,9.615872145
26,MORTGAGE,3,EDUCATION,C,0.13160 ,0,0.17,Y,2,11.6526961,9.903537551
25,MORTGAGE,4,VENTURE,C,0.12530 ,0,0.22,Y,4,11.6526961,10.1266711
21,MORTGAGE,2,DEBTCONSOLIDATION,B,0.10830 ,0,0.17,N,4,11.6526961,9.903537551
25,RENT,4,HOMEIMPROVEMENT,D,0.12920 ,1,0.38,N,2,10.57134257,9.615872145
25,MORTGAGE,1,VENTURE,A,0.06620 ,0,0.12,N,3,11.65443371,9.546884035
26,MORTGAGE,10,DEBTCONSOLIDATION,C,0.11970 ,0,0.04,Y,2,11.65443371,8.412054873
26,RENT,9,PERSONAL,C,0.12990 ,1,0.32,Y,3,10.75558104,9.615872145
24,MORTGAGE,2,EDUCATION,D,0.16290 ,0,0.03,N,2,11.65703447,8.07121854
26,RENT,7,MEDICAL,A,0.07900 ,1,0.32,N,4,10.75792416,9.615872145
24,MORTGAGE,8,HOMEIMPROVEMENT,A,0.07750 ,0,0.09,N,4,11.65703447,9.210440367
26,MORTGAGE,4,DEBTCONSOLIDATION,A,0.07290 ,0,0.09,N,4,11.65789989,9.202912856
20,MORTGAGE,4,DEBTCONSOLIDATION,B,0.10740 ,0,0.08,N,3,11.65903245,9.17222305
25,MORTGAGE,3,HOMEIMPROVEMENT,A,0.07140 ,0,0.06,N,4,11.65903245,8.881975184
24,MORTGAGE,5,PERSONAL,B,0.10990 ,0,0.1,N,3,11.65962848,9.392745259
24,RENT,8,VENTURE,E,0.18640 ,1,0.32,N,4,10.75792416,9.615872145
25,MORTGAGE,0,EDUCATION,D,0.17580 ,0,0.3,Y,4,11.66135409,10.46313191
23,MORTGAGE,8,EDUCATION,D,0.15620 ,0,0.14,Y,4,11.66135409,9.669409436
22,MORTGAGE,3,DEBTCONSOLIDATION,B,0.10250 ,0,0.1,N,4,11.66135409,9.392745259
23,RENT,3,VENTURE,B,0.11480 ,1,0.32,N,4,10.75792416,9.615872145
25,RENT,2,EDUCATION,A,0.08320 ,0,0.06,N,2,10.34177474,7.496097345
25,MORTGAGE,9,VENTURE,B,0.09960 ,0,0.17,N,4,11.66135409,9.901034546
23,MORTGAGE,1,PERSONAL,C,0.12990 ,0,0.12,N,2,11.66138857,9.546884035
22,RENT,1,EDUCATION,A,0.05420 ,0,0.05,N,2,10.40429314,7.496097345
26,MORTGAGE,11,VENTURE,B,0.12210 ,0,0.17,N,2,11.66138857,9.903537551
23,RENT,5,EDUCATION,B,0.11990 ,0,0.05,N,4,10.41018467,7.496097345
24,OWN,8,VENTURE,B,0.10590 ,0,0.11,N,2,10.18115717,8.006700845
24,RENT,3,PERSONAL,A,0.07510 ,0,0.05,N,4,10.42409518,7.496097345
21,RENT,4,EDUCATION,B,0.11490 ,0,0.05,N,4,10.43414521,7.496097345
22,MORTGAGE,0,EDUCATION,A,0.08490 ,0,0.05,N,4,11.66737039,8.699681401
23,RENT,4,EDUCATION,B,0.10590 ,0,0.05,N,3,10.46313191,7.496097345
23,MORTGAGE,3,DEBTCONSOLIDATION,D,0.14110 ,1,0.24,Y,2,11.55920773,10.1266711
24,OWN,4,VENTURE,A,0.07490 ,0,0.36,N,2,10.18115717,9.169622539
24,RENT,0,MEDICAL,A,0.07140 ,0,0.05,N,2,10.46313191,7.496097345
21,OWN,3,DEBTCONSOLIDATION,D,0.14540 ,0,0.11,N,4,10.18115717,8.006700845
24,MORTGAGE,8,MEDICAL,A,0.10990 ,0,0.09,N,3,11.66993776,9.287394001
26,RENT,3,MEDICAL,B,0.11360 ,0,0.05,N,3,10.46313191,7.496097345
22,MORTGAGE,6,EDUCATION,A,0.06920 ,0,0.09,N,4,11.66993776,9.305741457
25,RENT,9,MEDICAL,A,0.08490 ,1,0.06,N,2,10.30898599,7.496097345
21,MORTGAGE,3,PERSONAL,D,0.14540 ,0,0.04,N,4,11.66993776,8.476579509
26,OWN,8,HOMEIMPROVEMENT,A,0.05790 ,0,0.3,N,4,10.18115717,8.987321813
26,OWN,10,VENTURE,B,0.10740 ,0,0.06,N,4,11.66993776,8.881975184
23,MORTGAGE,7,MEDICAL,B,0.10740 ,0,0.03,N,3,11.66993776,8.216358332
26,MORTGAGE,8,HOMEIMPROVEMENT,A,0.07510 ,0,0.05,N,4,11.66993776,8.699681401
26,MORTGAGE,4,MEDICAL,A,0.10990 ,0,0.12,N,3,11.66993776,9.575052928
22,MORTGAGE,3,MEDICAL,B,0.12530 ,1,0.24,N,4,11.3992079,10.1266711
23,MORTGAGE,8,VENTURE,E,0.15680 ,0,0.12,Y,4,11.66993776,9.546884035
22,OWN,1,PERSONAL,C,0.13610 ,0,0.28,Y,2,10.18115717,8.895766604
23,RENT,0,DEBTCONSOLIDATION,A,0.08940 ,0,0.05,N,4,10.53212288,7.496097345
22,MORTGAGE,6,EDUCATION,D,0.13240 ,0,0.06,N,2,11.66993776,8.922791624
25,MORTGAGE,5,VENTURE,A,0.07290 ,0,0.07,N,4,11.67005741,9.036106025
23,MORTGAGE,2,EDUCATION,A,0.06030 ,0,0.13,N,3,11.6758688,9.615872145
24,MORTGAGE,6,VENTURE,E,0.17040 ,0,0.15,Y,3,11.67841448,9.798182591
24,MORTGAGE,4,VENTURE,A,0.07900 ,0,0.24,N,4,11.67844838,10.2399955
22,RENT,7,EDUCATION,C,0.10990 ,1,0.05,N,2,10.43414521,7.496097345
26,MORTGAGE,4,DEBTCONSOLIDATION,A,0.07900 ,0,0.21,N,2,11.67844838,10.1266711
26,RENT,0,VENTURE,C,0.13230 ,0,0.04,Y,3,10.59665973,7.496097345
24,MORTGAGE,8,HOMEIMPROVEMENT,A,0.05420 ,0,0.04,N,2,11.67844838,8.517393171
23,MORTGAGE,7,MEDICAL,E,0.10990 ,1,0.2,Y,2,11.40868654,9.980494889
21,OWN,4,MEDICAL,A,0.06620 ,0,0.29,N,4,10.17736224,8.922791624
25,MORTGAGE,8,HOMEIMPROVEMENT,A,0.07880 ,0,0.13,N,4,11.67844838,9.615872145
25,MORTGAGE,8,HOMEIMPROVEMENT,B,0.11120 ,0,0.21,N,2,11.67844838,10.1266711
23,MORTGAGE,4,PERSONAL,C,0.13110 ,0,0.1,N,3,11.67844838,9.392745259
23,RENT,1,PERSONAL,C,0.12040 ,1,0.32,Y,2,10.75792416,9.615872145
21,OWN,5,VENTURE,A,0.07880 ,0,0.12,N,3,11.67844838,9.546884035
22,OWN,4,MEDICAL,A,0.06030 ,0,0.23,N,2,10.17477344,8.699681401
25,MORTGAGE,9,DEBTCONSOLIDATION,A,0.07120 ,0,0.02,N,2,11.67844838,7.601402335
25,MORTGAGE,9,VENTURE,B,0.11490 ,0,0.21,N,3,11.68004878,10.1266711
22,RENT,6,EDUCATION,C,0.15960 ,1,0.31,N,3,10.77897712,9.615872145
25,MORTGAGE,7,DEBTCONSOLIDATION,A,0.10990 ,0,0.04,N,2,11.68219555,8.497194545
25,MORTGAGE,4,DEBTCONSOLIDATION,B,0.10370 ,0,0.13,N,4,11.68225465,9.615872145
22,MORTGAGE,6,MEDICAL,C,0.13350 ,0,0.13,N,2,11.68530611,9.615872145
24,RENT,8,EDUCATION,C,0.15270 ,1,0.36,N,3,10.64544871,9.615872145
22,MORTGAGE,6,PERSONAL,D,0.16490 ,0,0.29,N,3,11.68688718,10.46313191
22,MORTGAGE,6,HOMEIMPROVEMENT,E,0.19690 ,1,0.22,Y,2,11.58059346,10.08585078
22,RENT,6,MEDICAL,B,0.09630 ,1,0.36,N,3,10.64544871,9.615872145
26,RENT,1,PERSONAL,C,0.10990 ,1,0.31,Y,2,10.77897712,9.615872145
23,RENT,5,EDUCATION,A,0.06910 ,1,0.31,N,2,10.77897712,9.615872145
26,MORTGAGE,3,DEBTCONSOLIDATION,A,0.07740 ,0,0.08,N,4,11.68688718,9.105090961
26,MORTGAGE,6,VENTURE,D,0.14420 ,0,0.13,N,2,11.68688718,9.615872145
23,MORTGAGE,7,EDUCATION,A,0.07880 ,0,0.1,N,4,11.69104655,9.392745259
23,MORTGAGE,4,PERSONAL,A,0.07510 ,0,0.2,N,2,11.69108002,10.08585078
24,OWN,8,HOMEIMPROVEMENT,B,0.12180 ,0,0.03,N,2,11.69108002,8.160803921
22,OWN,2,EDUCATION,A,0.07490 ,0,0.27,N,2,10.16589028,8.867990898
25,MORTGAGE,4,EDUCATION,B,0.09910 ,0,0.08,N,4,11.69525536,9.210440367
25,RENT,9,PERSONAL,B,0.10990 ,1,0.31,N,2,10.77897712,9.615872145
23,RENT,2,DEBTCONSOLIDATION,B,0.10750 ,1,0.31,N,3,10.77897712,9.615872145
22,RENT,6,EDUCATION,A,0.07510 ,1,0.31,N,2,10.77897712,9.615872145
21,RENT,1,PERSONAL,B,0.11480 ,1,0.31,N,3,10.77897712,9.615872145
24,MORTGAGE,8,EDUCATION,A,0.06030 ,0,0.08,N,4,11.69525536,9.210440367
26,MORTGAGE,10,DEBTCONSOLIDATION,A,0.06620 ,0,0.19,N,3,11.69525536,10.04329297
22,RENT,5,MEDICAL,B,0.11890 ,1,0.31,N,4,10.77897712,9.615872145
24,MORTGAGE,8,VENTURE,A,0.07900 ,0,0.17,N,4,11.69525536,9.903537551
22,MORTGAGE,4,EDUCATION,A,0.08900 ,0,0.05,N,3,11.69525536,8.699681401
26,MORTGAGE,4,VENTURE,B,0.12690 ,0,0.21,N,2,11.69525536,10.1266711
23,MORTGAGE,7,VENTURE,B,0.11710 ,0,0.04,N,3,11.69525536,8.389587067
23,RENT,3,EDUCATION,B,0.11360 ,1,0.31,N,4,10.79550608,9.615872145
25,RENT,9,MEDICAL,D,0.15570 ,1,0.35,N,3,10.66897865,9.615872145
25,RENT,5,MEDICAL,B,0.12180 ,1,0.31,N,4,10.79959599,9.615872145
24,RENT,4,MEDICAL,A,0.06170 ,0,0.3,N,3,10.81603127,9.615872145
25,MORTGAGE,1,HOMEIMPROVEMENT,C,0.14270 ,0,0.03,Y,4,11.69525536,8.006700845
22,MORTGAGE,6,EDUCATION,B,0.12690 ,0,0.07,N,2,11.69525536,8.987321813
22,MORTGAGE,3,PERSONAL,B,0.11710 ,0,0.07,N,2,11.69525536,9.093918909
22,RENT,6,EDUCATION,A,0.06030 ,0,0.3,N,2,10.81979828,9.615872145
25,MORTGAGE,5,HOMEIMPROVEMENT,A,0.07900 ,0,0.17,N,2,11.69525536,9.952325335
25,MORTGAGE,5,PERSONAL,A,0.07900 ,0,0.23,N,2,11.69525536,10.2399955
23,MORTGAGE,4,EDUCATION,B,0.12420 ,0,0.02,N,3,11.69525536,7.783640596
25,MORTGAGE,7,EDUCATION,C,0.14650 ,0,0.13,N,4,11.69525536,9.615872145
23,MORTGAGE,5,DEBTCONSOLIDATION,D,0.10990 ,1,0.09,Y,2,11.58989577,9.210440367
26,RENT,3,EDUCATION,B,0.09910 ,0,0.3,N,3,10.81979828,9.615872145
24,RENT,0,EDUCATION,C,0.13490 ,0,0.3,Y,4,10.81979828,9.615872145
25,MORTGAGE,5,MEDICAL,A,0.06620 ,0,0.08,N,3,11.69525536,9.210440367
24,OWN,4,EDUCATION,D,0.15990 ,0,0.13,Y,4,10.16280873,8.08671792
23,MORTGAGE,7,DEBTCONSOLIDATION,B,0.09910 ,0,0.08,N,3,11.69525536,9.210440367
23,MORTGAGE,8,EDUCATION,B,0.10650 ,0,0.03,N,2,11.69525536,8.294299609
22,OWN,7,VENTURE,B,0.12690 ,0,0.24,N,2,10.16199825,8.74049673
23,MORTGAGE,3,VENTURE,A,0.08900 ,0,0.04,N,4,11.69525536,8.517393171
24,MORTGAGE,3,HOMEIMPROVEMENT,D,0.15620 ,0,0.06,N,2,11.69525536,8.853808275
25,MORTGAGE,9,MEDICAL,A,0.08490 ,0,0.04,N,3,11.69525536,8.517393171
26,MORTGAGE,10,HOMEIMPROVEMENT,C,0.13490 ,0,0.05,Y,3,11.69525536,8.630700432
23,MORTGAGE,7,MEDICAL,A,0.05420 ,0,0.07,N,4,11.69525536,9.047939083
22,RENT,5,HOMEIMPROVEMENT,B,0.11110 ,1,0.34,N,3,10.69196764,9.615872145
23,MORTGAGE,3,MEDICAL,B,0.11490 ,0,0.25,N,4,11.69525536,10.30898599
22,MORTGAGE,0,EDUCATION,D,0.15620 ,0,0.14,N,4,11.69525536,9.729193687
26,MORTGAGE,11,VENTURE,A,0.05990 ,0,0.08,N,4,11.69525536,9.210440367
23,RENT,7,PERSONAL,B,0.10370 ,0,0.3,N,3,10.81979828,9.615872145
24,MORTGAGE,8,PERSONAL,B,0.10990 ,0,0.07,N,3,11.69525536,9.056722883
24,OWN,8,MEDICAL,E,0.19290 ,1,0.09,N,2,11.42737847,9.210440367
26,MORTGAGE,8,HOMEIMPROVEMENT,B,0.11490 ,1,0.14,N,3,11.58989577,9.615872145
25,MORTGAGE,9,PERSONAL,C,0.13490 ,0,0.17,N,4,11.69525536,9.952325335
23,MORTGAGE,7,EDUCATION,A,0.05420 ,0,0.1,N,3,11.69525536,9.392745259
25,MORTGAGE,2,PERSONAL,F,0.20990 ,0,0.08,N,4,11.69525536,9.210440367
22,MORTGAGE,3,MEDICAL,C,0.14790 ,0,0.04,N,2,11.69525536,8.517393171
24,MORTGAGE,9,EDUCATION,B,0.09990 ,0,0.17,N,4,11.69525536,9.903537551
24,OWN,8,EDUCATION,A,0.05420 ,0,0.04,N,4,11.69525536,8.570923514
23,MORTGAGE,7,MEDICAL,A,0.06990 ,0,0.05,N,3,11.69525536,8.699681401
23,RENT,1,VENTURE,C,0.13610 ,0,0.3,N,3,10.81979828,9.615872145
22,MORTGAGE,6,VENTURE,A,0.07490 ,0,0.1,N,4,11.69525536,9.392745259
24,MORTGAGE,5,PERSONAL,A,0.06990 ,0,0.13,N,4,11.69525536,9.680406499
23,RENT,7,PERSONAL,A,0.07880 ,0,0.3,N,4,10.81979828,9.615872145
24,MORTGAGE,8,MEDICAL,D,0.15990 ,1,0.05,N,2,11.42737847,8.517393171
23,MORTGAGE,5,MEDICAL,B,0.09990 ,0,0.05,N,3,11.69525536,8.699681401
25,RENT,1,EDUCATION,D,0.14590 ,1,0.34,N,4,10.69196764,9.615872145
24,RENT,2,VENTURE,B,0.11360 ,0,0.3,N,2,10.81979828,9.615872145
24,MORTGAGE,3,MEDICAL,A,0.05990 ,0,0.04,N,4,11.69525536,8.476579509
24,MORTGAGE,8,PERSONAL,C,0.12990 ,0,0.17,Y,2,11.69525536,9.903537551
23,OWN,7,VENTURE,B,0.10590 ,0,0.03,N,4,11.69525536,8.188966864
22,MORTGAGE,3,MEDICAL,A,0.07490 ,0,0.18,N,3,11.69525536,9.998843186
23,MORTGAGE,7,DEBTCONSOLIDATION,A,0.05420 ,0,0.03,N,3,11.69525536,8.22977775
26,MORTGAGE,5,EDUCATION,B,0.10990 ,0,0.11,N,2,11.69525536,9.472781557
25,MORTGAGE,7,MEDICAL,A,0.07490 ,0,0.12,N,4,11.69525536,9.581972892
26,MORTGAGE,10,MEDICAL,C,0.13490 ,0,0.04,Y,2,11.69525536,8.517393171
26,MORTGAGE,5,EDUCATION,A,0.07290 ,0,0.07,N,2,11.69525536,8.987321813
25,MORTGAGE,9,PERSONAL,A,0.05420 ,0,0.08,N,4,11.69525536,9.210440367
26,RENT,3,VENTURE,C,0.13720 ,0,0.3,Y,4,10.81987828,9.615872145
22,RENT,6,VENTURE,D,0.15050 ,0,0.3,Y,2,10.81987828,9.615872145
23,MORTGAGE,7,DEBTCONSOLIDATION,B,0.10990 ,0,0.13,N,4,11.69525536,9.615872145
23,MORTGAGE,7,EDUCATION,B,0.10990 ,0,0.15,N,3,11.69525536,9.810604425
24,MORTGAGE,8,HOMEIMPROVEMENT,B,0.10740 ,0,0.12,N,3,11.69525536,9.546884035
22,RENT,4,PERSONAL,B,0.10370 ,1,0.34,N,3,10.69586902,9.615872145
26,RENT,10,HOMEIMPROVEMENT,B,0.10750 ,0,0.3,N,2,10.8277663,9.615872145
25,MORTGAGE,9,HOMEIMPROVEMENT,B,0.10740 ,0,0.23,N,3,11.69525536,10.2399955
25,RENT,4,VENTURE,B,0.11140 ,0,0.3,N,4,10.82974842,9.615872145
25,MORTGAGE,9,PERSONAL,B,0.10370 ,0,0.08,N,3,11.69525536,9.210440367
26,MORTGAGE,10,MEDICAL,A,0.05420 ,0,0.08,N,2,11.69525536,9.210440367
26,MORTGAGE,0,EDUCATION,A,0.10990 ,0,0.05,N,2,11.69525536,8.699681401
22,MORTGAGE,2,EDUCATION,A,0.07660 ,0,0.14,N,2,11.69525536,9.764282955
22,RENT,6,DEBTCONSOLIDATION,B,0.11110 ,0,0.29,N,4,10.83960052,9.615872145
23,MORTGAGE,7,VENTURE,C,0.13060 ,0,0.05,N,4,11.69525536,8.699681401
25,OWN,9,VENTURE,A,0.07510 ,0,0.24,N,2,10.1266711,8.699681401
24,RENT,6,MEDICAL,B,0.11120 ,0,0.29,N,3,10.83960052,9.615872145
23,MORTGAGE,2,PERSONAL,D,0.16020 ,0,0.2,Y,4,11.69525536,10.09621313
25,RENT,1,VENTURE,C,0.13480 ,0,0.29,Y,4,10.83960052,9.615872145
23,MORTGAGE,7,DEBTCONSOLIDATION,B,0.10370 ,0,0.13,N,3,11.69525536,9.680406499
24,OWN,8,PERSONAL,D,0.15280 ,0,0.13,N,3,11.69525536,9.615872145
25,MORTGAGE,6,DEBTCONSOLIDATION,B,0.10990 ,0,0.08,N,2,11.69525536,9.210440367
25,MORTGAGE,2,EDUCATION,B,0.09990 ,0,0.11,N,4,11.69525536,9.472781557
26,MORTGAGE,3,DEBTCONSOLIDATION,B,0.10990 ,0,0.21,N,3,11.69525536,10.1266711
26,MORTGAGE,10,MEDICAL,E,0.16320 ,1,0.09,Y,4,11.42737847,9.210440367
24,RENT,8,EDUCATION,A,0.08490 ,0,0.29,N,2,10.8493565,9.615872145
22,OWN,4,VENTURE,A,0.06030 ,0,0.2,N,2,10.1266711,8.517393171
25,OWN,4,EDUCATION,A,0.06030 ,0,0.34,N,2,10.1266711,9.047939083
24,RENT,2,MEDICAL,C,0.13220 ,0,0.29,N,3,10.8589413,9.615872145
26,MORTGAGE,2,EDUCATION,A,0.05420 ,0,0.08,N,4,11.69525536,9.210440367
24,MORTGAGE,8,DEBTCONSOLIDATION,C,0.13720 ,0,0.07,Y,2,11.69525536,9.036106025
23,RENT,3,MEDICAL,D,0.16000 ,1,0.33,N,4,10.73641841,9.615872145
23,RENT,7,VENTURE,C,0.14260 ,0,0.29,N,3,10.85901823,9.615872145
24,MORTGAGE,0,EDUCATION,D,0.15200 ,0,0.21,Y,3,11.69525536,10.1266711
25,RENT,4,EDUCATION,B,0.12180 ,0,0.29,N,4,10.85901823,9.615872145
25,MORTGAGE,9,PERSONAL,C,0.13720 ,0,0.21,N,3,11.69525536,10.1266711
25,MORTGAGE,7,MEDICAL,A,0.05420 ,0,0.03,N,3,11.69525536,8.294299609
22,RENT,2,EDUCATION,B,0.10370 ,0,0.29,N,3,10.8685875,9.615872145
25,MORTGAGE,5,DEBTCONSOLIDATION,A,0.05420 ,0,0.08,N,2,11.69525536,9.159152335
23,MORTGAGE,7,DEBTCONSOLIDATION,C,0.10990 ,1,0.04,N,2,11.58989577,8.294299609
23,MORTGAGE,5,EDUCATION,A,0.10990 ,0,0.12,N,3,11.69525536,9.546884035
24,MORTGAGE,1,MEDICAL,A,0.06390 ,0,0.03,N,3,11.69525536,8.006700845
23,MORTGAGE,4,VENTURE,A,0.10990 ,0,0.08,N,2,11.69525536,9.210440367
23,MORTGAGE,2,EDUCATION,A,0.06760 ,0,0.05,N,3,11.69525536,8.699681401
23,MORTGAGE,7,EDUCATION,C,0.13610 ,0,0.07,Y,2,11.69525536,8.987321813
24,MORTGAGE,8,MEDICAL,D,0.16320 ,1,0.14,Y,2,11.42737847,9.615872145
22,RENT,1,PERSONAL,B,0.10740 ,0,0.29,N,2,10.87041436,9.615872145
26,MORTGAGE,3,PERSONAL,A,0.06390 ,0,0.04,N,2,11.69525536,8.43402895
23,MORTGAGE,8,MEDICAL,A,0.07880 ,0,0.08,N,2,11.69525536,9.210440367
26,MORTGAGE,8,DEBTCONSOLIDATION,A,0.07140 ,0,0.03,N,3,11.69525536,8.294299609
24,RENT,2,EDUCATION,C,0.10990 ,0,0.07,Y,2,10.04329297,7.378383713
23,MORTGAGE,7,EDUCATION,A,0.07510 ,0,0.08,N,3,11.69525536,9.210440367
23,MORTGAGE,7,DEBTCONSOLIDATION,A,0.07140 ,0,0.04,N,4,11.69525536,8.497194545
24,RENT,2,EDUCATION,A,0.07680 ,0,0.07,N,2,10.04329297,7.378383713
25,RENT,1,DEBTCONSOLIDATION,B,0.09990 ,0,0.06,N,3,10.1266711,7.378383713
24,MORTGAGE,2,PERSONAL,A,0.07510 ,0,0.1,N,3,11.69525536,9.392745259
25,RENT,4,MEDICAL,C,0.12980 ,0,0.06,N,3,10.1266711,7.378383713
24,RENT,3,PERSONAL,C,0.12530 ,0,0.06,N,3,10.1266711,7.378383713
26,RENT,0,VENTURE,C,0.10990 ,0,0.06,Y,2,10.13463896,7.378383713
23,RENT,1,PERSONAL,D,0.16290 ,1,0.06,Y,3,10.16589028,7.378383713
25,MORTGAGE,4,HOMEIMPROVEMENT,A,0.06760 ,0,0.05,N,3,11.69525536,8.699681401
26,MORTGAGE,10,HOMEIMPROVEMENT,D,0.14590 ,0,0.08,Y,2,11.69525536,9.210440367
22,RENT,2,DEBTCONSOLIDATION,B,0.11120 ,0,0.06,N,2,10.199175,7.378383713
22,RENT,0,MEDICAL,A,0.06390 ,0,0.06,N,4,10.24533816,7.378383713
25,RENT,2,MEDICAL,A,0.06620 ,0,0.06,N,2,10.26816539,7.378383713
23,RENT,3,EDUCATION,B,0.10830 ,0,0.05,N,4,10.27935219,7.378383713
26,MORTGAGE,10,PERSONAL,C,0.12730 ,0,0.08,N,3,11.69525536,9.210440367
26,OWN,10,PERSONAL,C,0.13110 ,0,0.13,Y,4,11.69525536,9.615872145
25,RENT,8,PERSONAL,D,0.16290 ,0,0.05,N,3,10.30898599,7.378383713
24,MORTGAGE,0,MEDICAL,C,0.14220 ,1,0.15,N,4,11.42737847,9.680406499
21,MORTGAGE,5,VENTURE,B,0.10250 ,0,0.13,N,2,11.69525536,9.615872145
22,RENT,2,MEDICAL,A,0.09320 ,0,0.05,N,3,10.34177474,7.378383713
26,MORTGAGE,0,PERSONAL,C,0.13850 ,0,0.17,N,3,11.69525536,9.903537551
23,MORTGAGE,0,PERSONAL,D,0.15310 ,0,0.21,N,3,11.69525536,10.1266711
